comment_id	profile_id	project	published	thread_id	url	word_count	character_count
667	181	HHMI_Bcr_Abl	2016-01-20T06:36:36.240093Z	141	/doc/11/review#31	17	104
668	181	HHMI_Bcr_Abl	2016-01-20T06:36:42.030429Z	141	/doc/11/review#32	12	62
669	181	HHMI_Bcr_Abl	2016-01-20T06:36:49.644539Z	141	/doc/11/review#33	4	22
670	181	HHMI_Bcr_Abl	2016-01-20T06:36:56.212022Z	141	/doc/11/review#34	31	186
671	181	HHMI_Bcr_Abl	2016-01-20T06:37:23.142978Z	141	/doc/11/review#35	6	33
672	181	HHMI_Bcr_Abl	2016-01-20T06:41:05.486474Z	141	/doc/11/review#36	12	83
718	187	HHMI_Bcr_Abl	2016-01-31T05:17:47.722379Z	141	/doc/11/review#37	45	236
719	187	HHMI_Bcr_Abl	2016-01-31T05:18:05.468014Z	141	/doc/11/review#38	2	16
720	187	HHMI_Bcr_Abl	2016-01-31T05:18:15.719549Z	141	/doc/11/review#39	12	84
721	187	HHMI_Bcr_Abl	2016-01-31T05:18:26.232737Z	141	/doc/11/review#40	12	64
722	187	HHMI_Bcr_Abl	2016-01-31T05:18:35.606067Z	141	/doc/11/review#41	20	122
723	187	HHMI_Bcr_Abl	2016-01-31T05:18:54.986601Z	141	/doc/11/review#42	58	344
724	187	HHMI_Bcr_Abl	2016-01-31T05:20:17.819785Z	141	/doc/11/review#43	2	8
725	187	HHMI_Bcr_Abl	2016-01-31T05:20:24.978668Z	141	/doc/11/review#44	8	41
726	187	HHMI_Bcr_Abl	2016-01-31T05:20:31.412476Z	141	/doc/11/review#45	12	63
727	187	HHMI_Bcr_Abl	2016-01-31T05:20:38.302240Z	141	/doc/11/review#46	7	42
728	187	HHMI_Bcr_Abl	2016-01-31T05:21:08.316072Z	141	/doc/11/review#47	1	3
729	187	HHMI_Bcr_Abl	2016-01-31T05:21:27.151295Z	141	/doc/11/review#48	1	8
730	187	HHMI_Bcr_Abl	2016-01-31T05:21:34.656633Z	141	/doc/11/review#49	21	136
731	187	HHMI_Bcr_Abl	2016-01-31T05:21:42.031369Z	141	/doc/11/review#50	6	44
732	187	HHMI_Bcr_Abl	2016-01-31T05:21:49.012092Z	141	/doc/11/review#51	24	146
733	187	HHMI_Bcr_Abl	2016-01-31T05:21:54.998419Z	141	/doc/11/review#52	3	22
734	187	HHMI_Bcr_Abl	2016-01-31T05:22:03.115047Z	141	/doc/11/review#53	5	35
735	187	HHMI_Bcr_Abl	2016-01-31T05:22:18.102109Z	141	/doc/11/review#54	59	318
736	187	HHMI_Bcr_Abl	2016-01-31T05:22:28.449239Z	141	/doc/11/review#55	1	9
737	187	HHMI_Bcr_Abl	2016-01-31T05:22:34.330981Z	141	/doc/11/review#56	1	7
738	187	HHMI_Bcr_Abl	2016-01-31T05:22:38.899651Z	141	/doc/11/review#57	1	7
739	187	HHMI_Bcr_Abl	2016-01-31T05:22:43.692146Z	141	/doc/11/review#58	4	22
740	187	HHMI_Bcr_Abl	2016-01-31T05:22:48.656388Z	141	/doc/11/review#59	1	7
741	187	HHMI_Bcr_Abl	2016-01-31T05:22:53.375082Z	141	/doc/11/review#60	4	21
742	187	HHMI_Bcr_Abl	2016-01-31T05:22:57.714173Z	141	/doc/11/review#61	12	66
743	187	HHMI_Bcr_Abl	2016-01-31T05:23:02.119757Z	141	/doc/11/review#62	8	36
744	187	HHMI_Bcr_Abl	2016-01-31T05:23:06.556187Z	141	/doc/11/review#63	14	83
745	187	HHMI_Bcr_Abl	2016-01-31T05:23:11.655634Z	141	/doc/11/review#64	24	133
746	187	HHMI_Bcr_Abl	2016-01-31T05:23:16.224757Z	141	/doc/11/review#65	8	43
747	187	HHMI_Bcr_Abl	2016-01-31T05:23:20.993683Z	141	/doc/11/review#66	1	9
748	187	HHMI_Bcr_Abl	2016-01-31T05:23:26.084295Z	141	/doc/11/review#67	1	10
749	187	HHMI_Bcr_Abl	2016-01-31T05:23:31.882580Z	141	/doc/11/review#68	17	115
750	187	HHMI_Bcr_Abl	2016-01-31T05:23:44.981974Z	141	/doc/11/review#69	5	31
751	187	HHMI_Bcr_Abl	2016-01-31T05:23:53.765622Z	141	/doc/11/review#70	1	7
752	187	HHMI_Bcr_Abl	2016-01-31T05:23:58.051673Z	141	/doc/11/review#71	5	35
753	187	HHMI_Bcr_Abl	2016-01-31T05:24:02.543005Z	141	/doc/11/review#72	2	17
754	187	HHMI_Bcr_Abl	2016-01-31T05:30:14.256231Z	154	/discussion/review-summary/154	129	759
755	176	HHMI_Bcr_Abl	2016-02-01T22:06:38.038528Z	154	/discussion/review-summary/154#2	66	383
757	187	HHMI_Bcr_Abl	2016-02-01T22:41:26.957739Z	154	/discussion/review-summary/154#3	24	144
758	176	HHMI_Bcr_Abl	2016-02-02T00:12:12.367786Z	154	/discussion/review-summary/154#4	9	50
777	17	HHMI_Bcr_Abl	2016-02-05T04:47:32.837719Z	141	/doc/11/review#73	88	469
778	17	HHMI_Bcr_Abl	2016-02-05T04:50:17.185870Z	141	/doc/11/review#74	14	84
779	17	HHMI_Bcr_Abl	2016-02-05T04:51:25.960333Z	141	/doc/11/review#75	46	280
780	17	HHMI_Bcr_Abl	2016-02-05T04:52:23.718699Z	141	/doc/11/review#76	52	292
781	17	HHMI_Bcr_Abl	2016-02-05T04:53:12.853015Z	141	/doc/11/review#77	24	142
782	17	HHMI_Bcr_Abl	2016-02-05T04:54:03.291520Z	141	/doc/11/review#78	98	576
783	17	HHMI_Bcr_Abl	2016-02-05T04:54:55.389788Z	141	/doc/11/review#79	12	69
784	17	HHMI_Bcr_Abl	2016-02-05T04:55:03.817828Z	141	/doc/11/review#80	18	111
785	17	HHMI_Bcr_Abl	2016-02-05T04:57:11.079808Z	141	/doc/11/review#81	13	70
786	17	HHMI_Bcr_Abl	2016-02-05T04:58:10.518185Z	141	/doc/11/review#82	10	54
787	17	HHMI_Bcr_Abl	2016-02-05T04:59:06.171445Z	141	/doc/11/review#83	39	222
788	17	HHMI_Bcr_Abl	2016-02-05T05:00:00.260833Z	141	/doc/11/review#84	16	97
789	17	HHMI_Bcr_Abl	2016-02-05T05:01:23.133826Z	141	/doc/11/review#85	46	254
790	17	HHMI_Bcr_Abl	2016-02-05T05:01:45.740962Z	141	/doc/11/review#86	10	61
791	17	HHMI_Bcr_Abl	2016-02-05T05:19:40.806914Z	156	/discussion/review-summary/156	259	1476
792	176	HHMI_Bcr_Abl	2016-02-05T21:36:54.786762Z	156	/discussion/review-summary/156#2	22	128
793	17	HHMI_Bcr_Abl	2016-02-05T21:55:26.689265Z	156	/discussion/review-summary/156#3	150	900
794	176	HHMI_Bcr_Abl	2016-02-05T23:19:52.284897Z	156	/discussion/review-summary/156#4	113	613
795	17	HHMI_Bcr_Abl	2016-02-05T23:24:56.574362Z	156	/discussion/review-summary/156#5	49	281
4	2	MicrobeResist	2014-06-02T18:11:29.355445Z	3	/discussion/play-up-your-labs-leadership-in-open-science/3	144	793
5	5	MicrobeResist	2014-06-02T18:41:14.957458Z	3	/discussion/play-up-your-labs-leadership-in-open-science/3#2	15	69
8	4	MicrobeResist	2014-06-03T19:42:05.963873Z	5	/discussion/fungal-diversity-characterization-using-its/5	62	387
9	6	MicrobeResist	2014-06-03T19:55:45.644946Z	5	/discussion/fungal-diversity-characterization-using-its/5#2	92	500
10	4	MicrobeResist	2014-06-03T22:08:34.061838Z	5	/discussion/fungal-diversity-characterization-using-its/5#3	13	75
11	2	MicrobeResist	2014-06-03T23:01:17.524077Z	6	/discussion/introduction-to-the-thinklab-pilot/6	343	1936
12	2	MicrobeResist	2014-06-09T21:29:24.997479Z	8	/discussion/peer-review-notes-for-pilot/8	129	709
13	4	MicrobeResist	2014-06-10T22:45:40.761133Z	3	/discussion/play-up-your-labs-leadership-in-open-science/3#3	14	76
14	4	MicrobeResist	2014-06-10T23:08:38.912822Z	9	/discussion/offline-feedback-for-the-proposal-from-two-non-ecologists/9	403	2447
15	4	MicrobeResist	2014-06-11T00:02:50.667909Z	9	/discussion/offline-feedback-for-the-proposal-from-two-non-ecologists/9#2	6	35
16	2	MicrobeResist	2014-06-11T00:51:46.141859Z	9	/discussion/offline-feedback-for-the-proposal-from-two-non-ecologists/9#3	26	144
17	10	MicrobeResist	2014-06-11T01:03:09.290165Z	9	/discussion/offline-feedback-for-the-proposal-from-two-non-ecologists/9#4	3	8
18	9	MicrobeResist	2014-06-11T19:20:09.613077Z	9	/discussion/offline-feedback-for-the-proposal-from-two-non-ecologists/9#5	4	15
19	2	MicrobeResist	2014-06-11T23:59:22.929768Z	10	/discussion/concerns-with-projected-outcomes/10	414	2522
20	4	MicrobeResist	2014-06-12T18:16:30.042115Z	10	/discussion/concerns-with-projected-outcomes/10#2	695	4142
21	4	MicrobeResist	2014-06-12T18:21:48.619508Z	10	/discussion/concerns-with-projected-outcomes/10#3	21	136
22	14	MicrobeResist	2014-06-12T20:57:58.714828Z	11	/discussion/methods-considerations/11	448	2725
23	2	MicrobeResist	2014-06-12T22:06:33.148162Z	10	/discussion/concerns-with-projected-outcomes/10#4	165	902
24	2	MicrobeResist	2014-09-10T20:33:29.494206Z	15	/discussion/markdown-text-formatting-tips-for-proposal/15	85	498
25	4	MicrobeResist	2014-09-10T22:10:22.538691Z	15	/discussion/markdown-text-formatting-tips-for-proposal/15#2	36	180
26	6	MicrobeResist	2014-09-11T16:31:11.521981Z	15	/discussion/markdown-text-formatting-tips-for-proposal/15#3	30	149
551	157	dFoxPoperant	2015-11-25T14:23:50.156669Z	129	/discussion/reviewer-1/129	668	4086
561	157	dFoxPoperant	2015-12-01T17:15:46.913883Z	129	/discussion/reviewer-1/129#2	20	106
562	2	dFoxPoperant	2015-12-01T20:33:03.696749Z	133	/discussion/how-much-expertise-is-it-realistic-to-expect-grant-reviewers-to-have/133	245	1442
563	2	dFoxPoperant	2015-12-01T21:45:44.099773Z	129	/discussion/reviewer-1/129#3	144	758
564	157	dFoxPoperant	2015-12-02T08:29:38.091934Z	133	/discussion/how-much-expertise-is-it-realistic-to-expect-grant-reviewers-to-have/133#2	269	1505
1338	261	issnindiadatabase	2016-07-12T03:04:24.431484Z	221	/discussion/review-summary/221	25	140
1340	189	issnindiadatabase	2016-07-12T04:23:58.937943Z	221	/discussion/review-summary/221#2	17	88
3	2	meta	2015-01-15T23:27:18.340697Z	2	/discussion/add-your-thinklab-feedback-here-in-meta/2	77	423
36	23	meta	2015-01-23T01:59:47.859625Z	2	/discussion/add-your-thinklab-feedback-here-in-meta/2#2	122	577
37	23	meta	2015-01-23T02:02:46.776345Z	2	/discussion/add-your-thinklab-feedback-here-in-meta/2#3	47	271
39	23	meta	2015-01-23T04:30:13.620553Z	2	/discussion/add-your-thinklab-feedback-here-in-meta/2#4	40	205
43	17	meta	2015-01-23T22:35:21.831457Z	26	/discussion/discussion-ranking-and-visibility/26	116	728
44	17	meta	2015-01-23T22:36:28.023043Z	27	/discussion/file-hosting-advice/27	81	491
46	2	meta	2015-01-25T19:21:08.287809Z	26	/discussion/discussion-ranking-and-visibility/26#2	132	736
47	2	meta	2015-01-25T20:47:34.190988Z	27	/discussion/file-hosting-advice/27#2	97	521
48	17	meta	2015-01-26T14:17:01.070322Z	27	/discussion/file-hosting-advice/27#3	54	316
50	17	meta	2015-01-26T15:08:52.599985Z	28	/discussion/dynamic-user-mentions/28	79	516
52	2	meta	2015-01-26T17:51:01.558192Z	28	/discussion/dynamic-user-mentions/28#2	34	162
59	17	meta	2015-02-17T03:13:40.458634Z	32	/discussion/markdown-feedback-bugs-and-suggestions/32	13	81
60	17	meta	2015-02-17T03:20:19.941724Z	32	/discussion/markdown-feedback-bugs-and-suggestions/32#2	52	322
61	2	meta	2015-02-17T05:23:14.593765Z	32	/discussion/markdown-feedback-bugs-and-suggestions/32#3	47	269
62	17	meta	2015-02-17T17:01:07.218232Z	26	/discussion/discussion-ranking-and-visibility/26#3	25	159
66	17	meta	2015-02-22T05:42:25.344196Z	33	/discussion/web-analytics-platform/33	405	2518
67	22	meta	2015-02-25T18:48:00.560101Z	33	/discussion/web-analytics-platform/33#2	32	169
68	22	meta	2015-02-25T19:02:52.169649Z	2	/discussion/add-your-thinklab-feedback-here-in-meta/2#5	78	426
69	2	meta	2015-02-25T20:05:17.399964Z	33	/discussion/web-analytics-platform/33#3	29	157
74	17	meta	2015-03-12T02:27:34.802519Z	37	/discussion/draft-mode-for-new-discussions/37	41	249
75	2	meta	2015-03-12T04:51:13.963240Z	37	/discussion/draft-mode-for-new-discussions/37#2	18	84
80	17	meta	2015-03-17T18:30:24.403578Z	2	/discussion/add-your-thinklab-feedback-here-in-meta/2#6	22	127
95	2	meta	2015-03-31T23:05:03.054644Z	45	/discussion/new-features-for-tracking-thinklab-citations/45	110	648
105	17	meta	2015-04-03T21:04:07.219911Z	49	/discussion/contribution-valuation-options/49	22	130
106	2	meta	2015-04-04T03:44:40.416632Z	49	/discussion/contribution-valuation-options/49#2	95	480
108	2	meta	2015-04-04T08:45:58.368153Z	37	/discussion/draft-mode-for-new-discussions/37#3	6	36
134	17	meta	2015-04-13T23:18:18.948807Z	54	/discussion/comment-specific-options-and-features/54	57	320
146	84	meta	2015-04-20T19:50:11.897405Z	55	/discussion/rss-feed-per-project-option/55	20	115
147	2	meta	2015-04-21T01:16:04.645622Z	56	/discussion/your-comments-in-thinklab-meta-are-now-payment-eligible/56	185	1101
150	17	meta	2015-04-22T21:02:49.828498Z	55	/discussion/rss-feed-per-project-option/55#2	34	185
152	48	meta	2015-04-23T03:45:34.617748Z	58	/discussion/thinklab-as-a-vetting-system-for-traditional-grants/58	164	937
153	17	meta	2015-04-23T18:53:53.880738Z	59	/discussion/thinklab-editor-and-markdown-suggestions/59	131	771
154	2	meta	2015-04-23T21:53:56.984460Z	59	/discussion/thinklab-editor-and-markdown-suggestions/59#2	293	1599
155	2	meta	2015-04-23T22:10:12.897382Z	55	/discussion/rss-feed-per-project-option/55#3	161	854
156	17	meta	2015-04-23T22:49:14.139939Z	59	/discussion/thinklab-editor-and-markdown-suggestions/59#3	155	844
157	2	meta	2015-04-23T22:53:41.941699Z	59	/discussion/thinklab-editor-and-markdown-suggestions/59#4	99	530
158	2	meta	2015-04-23T23:05:07.907249Z	58	/discussion/thinklab-as-a-vetting-system-for-traditional-grants/58#2	150	845
159	17	meta	2015-04-24T01:11:30.949254Z	27	/discussion/file-hosting-advice/27#4	315	1937
160	5	meta	2015-04-24T03:04:58.418231Z	58	/discussion/thinklab-as-a-vetting-system-for-traditional-grants/58#3	35	185
161	48	meta	2015-04-24T03:43:32.443471Z	58	/discussion/thinklab-as-a-vetting-system-for-traditional-grants/58#4	279	1603
162	2	meta	2015-04-24T17:42:13.136722Z	58	/discussion/thinklab-as-a-vetting-system-for-traditional-grants/58#5	172	959
163	5	meta	2015-04-25T14:13:02.138444Z	58	/discussion/thinklab-as-a-vetting-system-for-traditional-grants/58#6	26	142
164	55	meta	2015-04-25T15:07:05.737811Z	58	/discussion/thinklab-as-a-vetting-system-for-traditional-grants/58#7	9	48
165	48	meta	2015-04-26T04:16:33.114605Z	58	/discussion/thinklab-as-a-vetting-system-for-traditional-grants/58#8	274	1574
166	25	meta	2015-04-28T08:12:38.181740Z	58	/discussion/thinklab-as-a-vetting-system-for-traditional-grants/58#9	358	2067
170	23	meta	2015-04-29T17:38:02.237057Z	59	/discussion/thinklab-editor-and-markdown-suggestions/59#5	88	481
171	23	meta	2015-04-29T17:38:09.076028Z	59	/discussion/thinklab-editor-and-markdown-suggestions/59#6	34	176
172	23	meta	2015-04-29T17:52:20.334393Z	60	/discussion/comments-notes-interface-and-behaviour-suggestions/60	154	865
173	86	meta	2015-04-30T16:32:04.367680Z	58	/discussion/thinklab-as-a-vetting-system-for-traditional-grants/58#10	353	1963
174	17	meta	2015-04-30T18:52:01.580306Z	27	/discussion/file-hosting-advice/27#5	100	601
175	17	meta	2015-04-30T19:56:58.409070Z	60	/discussion/comments-notes-interface-and-behaviour-suggestions/60#2	85	493
180	55	meta	2015-05-01T14:29:44.366198Z	60	/discussion/comments-notes-interface-and-behaviour-suggestions/60#3	36	205
182	55	meta	2015-05-01T18:35:42.271523Z	60	/discussion/comments-notes-interface-and-behaviour-suggestions/60#4	146	927
186	2	meta	2015-05-04T19:25:04.056315Z	63	/discussion/why-thinklab-uses-a-flat-discussion-structure-not-threaded/63	220	1217
187	55	meta	2015-05-04T21:42:22.437262Z	63	/discussion/why-thinklab-uses-a-flat-discussion-structure-not-threaded/63#2	319	1873
188	2	meta	2015-05-04T23:00:24.433635Z	63	/discussion/why-thinklab-uses-a-flat-discussion-structure-not-threaded/63#3	307	1775
189	2	meta	2015-05-05T00:04:22.808617Z	60	/discussion/comments-notes-interface-and-behaviour-suggestions/60#5	122	625
193	2	meta	2015-05-05T18:13:49.092802Z	64	/discussion/should-we-aim-to-keep-discussions-narrowly-focused/64	415	2369
194	2	meta	2015-05-05T18:19:07.280959Z	60	/discussion/comments-notes-interface-and-behaviour-suggestions/60#6	30	184
195	2	meta	2015-05-05T18:56:52.934963Z	58	/discussion/thinklab-as-a-vetting-system-for-traditional-grants/58#11	133	719
196	86	meta	2015-05-05T19:10:02.381213Z	58	/discussion/thinklab-as-a-vetting-system-for-traditional-grants/58#12	234	1313
197	2	meta	2015-05-05T22:17:45.418216Z	58	/discussion/thinklab-as-a-vetting-system-for-traditional-grants/58#13	120	747
198	55	meta	2015-05-05T22:21:52.373313Z	58	/discussion/thinklab-as-a-vetting-system-for-traditional-grants/58#14	33	181
199	23	meta	2015-05-06T17:18:24.925774Z	27	/discussion/file-hosting-advice/27#6	157	912
200	17	meta	2015-05-06T20:46:16.973168Z	27	/discussion/file-hosting-advice/27#7	57	335
201	17	meta	2015-05-07T05:11:38.596178Z	64	/discussion/should-we-aim-to-keep-discussions-narrowly-focused/64#2	271	1672
202	17	meta	2015-05-07T05:27:18.069202Z	59	/discussion/thinklab-editor-and-markdown-suggestions/59#7	32	215
204	23	meta	2015-05-08T00:09:21.365794Z	59	/discussion/thinklab-editor-and-markdown-suggestions/59#8	171	1079
205	23	meta	2015-05-08T00:35:02.081559Z	64	/discussion/should-we-aim-to-keep-discussions-narrowly-focused/64#3	270	1653
210	22	meta	2015-05-08T20:33:02.298173Z	58	/discussion/thinklab-as-a-vetting-system-for-traditional-grants/58#15	142	727
211	2	meta	2015-05-09T00:17:29.525036Z	58	/discussion/thinklab-as-a-vetting-system-for-traditional-grants/58#16	263	1536
213	22	meta	2015-05-09T13:49:58.397989Z	58	/discussion/thinklab-as-a-vetting-system-for-traditional-grants/58#17	349	1929
225	2	meta	2015-05-19T00:36:31.026808Z	69	/discussion/citing-thinklab-discussions-feedback-please/69	412	2382
227	17	meta	2015-05-19T03:29:51.714107Z	69	/discussion/citing-thinklab-discussions-feedback-please/69#2	153	930
262	2	meta	2015-06-15T06:31:09.395241Z	78	/discussion/reviewers-or-contributors-what-term-should-we-use-for-thinklab-participants/78	196	1089
263	2	meta	2015-06-15T06:53:37.988572Z	79	/discussion/we-now-have-a-figures-feature/79	136	737
264	17	meta	2015-06-15T16:15:31.906940Z	79	/discussion/we-now-have-a-figures-feature/79#2	49	315
265	17	meta	2015-06-15T22:11:20.528050Z	78	/discussion/reviewers-or-contributors-what-term-should-we-use-for-thinklab-participants/78#2	62	360
266	2	meta	2015-06-16T07:32:27.961487Z	78	/discussion/reviewers-or-contributors-what-term-should-we-use-for-thinklab-participants/78#3	182	1037
267	2	meta	2015-06-16T08:01:12.394247Z	79	/discussion/we-now-have-a-figures-feature/79#3	93	495
269	17	meta	2015-06-16T18:44:34.245105Z	79	/discussion/we-now-have-a-figures-feature/79#4	77	464
311	17	meta	2015-07-07T18:55:08.081706Z	86	/discussion/citation-metadata-refreshing/86	105	655
312	17	meta	2015-07-08T04:08:49.097410Z	79	/discussion/we-now-have-a-figures-feature/79#5	40	238
321	17	meta	2015-07-12T03:40:55.082546Z	86	/discussion/citation-metadata-refreshing/86#2	50	323
322	2	meta	2015-07-12T04:36:12.686799Z	86	/discussion/citation-metadata-refreshing/86#3	18	97
337	17	meta	2015-07-28T21:47:40.290836Z	86	/discussion/citation-metadata-refreshing/86#4	52	311
369	125	meta	2015-08-09T05:54:31.288821Z	98	/discussion/impact-points-and-leaderboard-demotivating/98	77	455
370	2	meta	2015-08-09T08:02:49.274533Z	98	/discussion/impact-points-and-leaderboard-demotivating/98#2	118	654
371	125	meta	2015-08-09T08:12:22.110558Z	98	/discussion/impact-points-and-leaderboard-demotivating/98#3	73	453
373	17	meta	2015-08-09T15:49:40.333223Z	98	/discussion/impact-points-and-leaderboard-demotivating/98#4	70	408
377	2	meta	2015-08-09T22:01:21.603787Z	98	/discussion/impact-points-and-leaderboard-demotivating/98#5	515	2870
378	2	meta	2015-08-09T23:36:47.951914Z	98	/discussion/impact-points-and-leaderboard-demotivating/98#6	121	675
379	125	meta	2015-08-10T04:27:32.523195Z	98	/discussion/impact-points-and-leaderboard-demotivating/98#7	170	943
380	2	meta	2015-08-10T08:28:24.395615Z	98	/discussion/impact-points-and-leaderboard-demotivating/98#8	184	945
383	17	meta	2015-08-11T04:08:51.773645Z	98	/discussion/impact-points-and-leaderboard-demotivating/98#9	167	964
384	17	meta	2015-08-11T05:02:30.287017Z	100	/discussion/optional-transparency-to-enable-rating-analytics/100	304	1928
385	125	meta	2015-08-11T05:19:12.125616Z	98	/discussion/impact-points-and-leaderboard-demotivating/98#10	102	563
388	2	meta	2015-08-11T16:29:41.212353Z	98	/discussion/impact-points-and-leaderboard-demotivating/98#11	449	2511
394	2	meta	2015-08-14T09:55:53.393833Z	100	/discussion/optional-transparency-to-enable-rating-analytics/100#2	222	1271
442	17	meta	2015-09-28T22:44:54.794530Z	109	/discussion/switching-doi-links-to-the-preferred-format/109	168	927
444	2	meta	2015-09-30T04:58:39.289281Z	109	/discussion/switching-doi-links-to-the-preferred-format/109#2	16	93
456	17	meta	2015-10-04T17:23:14.048798Z	114	/discussion/heading-style-not-applied-to-inline-code-or-math/114	86	492
483	2	meta	2015-10-19T21:09:21.631703Z	114	/discussion/heading-style-not-applied-to-inline-code-or-math/114#2	10	38
558	2	meta	2015-12-01T07:14:28.008756Z	114	/discussion/heading-style-not-applied-to-inline-code-or-math/114#3	9	44
559	159	meta	2015-12-01T15:24:27.175385Z	131	/discussion/thinklab-needs-a-story/131	89	489
560	17	meta	2015-12-01T15:59:40.257796Z	114	/discussion/heading-style-not-applied-to-inline-code-or-math/114#4	38	193
565	2	meta	2015-12-02T10:00:51.426072Z	131	/discussion/thinklab-needs-a-story/131#2	234	1315
567	161	meta	2015-12-03T19:32:29.688257Z	131	/discussion/thinklab-needs-a-story/131#3	26	126
583	2	meta	2015-12-16T06:08:50.992318Z	58	/discussion/thinklab-as-a-vetting-system-for-traditional-grants/58#18	18	118
589	176	meta	2016-01-13T18:36:02.608361Z	138	/discussion/a-pdf-upload-option-for-proposal-creation/138	166	921
590	176	meta	2016-01-13T18:59:33.889474Z	139	/discussion/latex-integration/139	183	1126
